Id,SalePrice
1461,124233.47339359562
1462,158766.41211871468
1463,183275.77548763301
1464,187205.99280000443
1465,192874.42529575736
1466,177092.61190131615
1467,174696.89158248866
1468,168236.77191253973
1469,178118.4455844389
1470,121295.8418461247
1471,198210.096223397
1472,91780.6700540869
1473,97845.1547218747
1474,149455.1236565521
1475,121588.65056513339
1476,373621.1933107933
1477,249189.22731673424
1478,298041.2631312535
1479,275471.02690380916
1480,530660.3492969768
1481,327134.3582439701
1482,207822.67213972902
1483,177347.5962574864
1484,166900.97097251573
1485,176804.71317407626
1486,194318.07884150406
1487,323615.03748250817
1488,237023.22530000063
1489,198143.14779711494
1490,230407.19462304356
1491,191127.85992401774
1492,88798.81470159527
1493,168419.55439930008
1494,294053.4388777805
1495,298391.7900400864
1496,229448.85241810657
1497,178056.77632931722
1498,165696.86404780785
1499,158465.85673523415
1500,165384.60085942992
1501,176352.77811112744
1502,154155.2423443173
1503,306405.068256173
1504,236748.78073090108
1505,224901.49823728323
1506,180001.14224021984
1507,266564.6614863526
1508,199182.22233298636
1509,156876.14997083656
1510,150746.78229993753
1511,151339.46580293318
1512,168160.0407858807
1513,145640.7856594279
1514,160055.50805446558
1515,195923.54174595192
1516,149037.47855719068
1517,155051.19340765243
1518,128855.28527492168
1519,222500.00443580188
1520,134814.43349543252
1521,140878.66213048875
1522,167291.98894639374
1523,113936.22294521396
1524,122180.07038445186
1525,126512.47212381719
1526,122839.95406584528
1527,109291.21904231152
1528,131052.16202707202
1529,148363.65821356932
1530,173262.71532772257
1531,120704.7036835671
1532,92982.93023198973
1533,146640.3369239661
1534,117431.60905681273
1535,147657.4446886963
1536,108140.77937536352
1537,71837.62450799574
1538,146771.62196667827
1539,180802.37564979852
1540,106234.86656239541
1541,137756.9744698237
1542,140032.28500471156
1543,198128.70890442864
1544,78598.60712520519
1545,103804.20012756105
1546,123326.47381708493
1547,135860.94010028781
1548,125148.72549647217
1549,111203.65586079861
1550,138976.6295832558
1551,113671.12522608883
1552,136423.8696528936
1553,138550.07400515975
1554,119672.09713356267
1555,171816.20418051485
1556,74401.20173492505
1557,119691.05842164291
1558,88659.01846242594
1559,74086.4746596696
1560,134681.06693489122
1561,139084.4022103245
1562,130096.65930743543
1563,122399.51178858092
1564,161929.0286724062
1565,149542.6646820082
1566,234712.03915097442
1567,81984.99270710832
1568,239266.8936437149
1569,150814.5632484306
1570,135116.46557955092
1571,121786.66237738184
1572,145592.56990215072
1573,238129.96299946163
1574,111714.16493926308
1575,212932.90560790815
1576,233995.07622725872
1577,185397.78411953335
1578,142297.98927855102
1579,145359.33754723205
1580,187943.64255000078
1581,145958.7779589197
1582,127152.16833127587
1583,328974.5833596346
1584,238203.5552922195
1585,145734.2619761227
1586,80381.2639387864
1587,82242.50387998257
1588,146640.3369239661
1589,107324.07908647404
1590,136616.70447838903
1591,98784.90770152208
1592,125865.23249540469
1593,119081.17086206508
1594,129738.47468072092
1595,120897.43253142938
1596,236167.2326479262
1597,193328.36036969937
1598,194158.06138656734
1599,166433.58573126406
1600,170373.0934304821
1601,63972.191867749556
1602,118248.63930427245
1603,70615.2450399362
1604,270092.75339064305
1605,243883.64076592634
1606,166256.84420898146
1607,171478.31206550467
1608,201498.19410251937
1609,183993.15749448113
1610,159265.93719176814
1611,142877.07820656465
1612,175503.94666963618
1613,169241.71101163467
1614,114882.45871537979
1615,86570.19352984444
