Id,SalePrice
1461,126594.71562920541
1462,151415.9053207948
1463,183285.39187433053
1464,187724.24232156365
1465,193730.59554644214
1466,184384.80347612218
1467,171595.38127383144
1468,176022.13624863388
1469,180810.95234164852
1470,130528.86876870935
1471,200972.8688758054
1472,100988.4445940668
1473,105754.40727646972
1474,155657.32614355488
1475,125565.09126627706
1476,338849.94629163673
1477,247970.3063097573
1478,301264.9581284379
1479,300506.7068900417
1480,389703.8719084776
1481,306552.16230779025
1482,206315.25938625346
1483,188953.36589463797
1484,176056.87052333308
1485,179457.1131484205
1486,198477.05218902283
1487,296658.86173415557
1488,241413.9780293927
1489,199408.97687196126
1490,216589.34584420358
1491,196324.16884247406
1492,105314.79410679874
1493,179913.6578569539
1494,288988.68097628135
1495,274676.668864451
1496,229484.0368525937
1497,184831.5818788713
1498,161537.67263904813
1499,161274.53423343322
1500,162542.1048876646
1501,170072.66233521336
1502,167786.57126840932
1503,262712.3732070256
1504,220475.64778271952
1505,219309.27768311824
1506,183655.59254043052
1507,233693.43865847297
1508,192852.12983075294
1509,160754.3239020714
1510,149572.13348572003
1511,152529.4911865157
1512,170407.40771966483
1513,150205.50588317408
1514,149876.86784609008
1515,181846.59372931882
1516,156728.50903643947
1517,148292.36214680946
1518,142266.061900233
1519,218739.3693762534
1520,137875.58217920767
1521,140380.51105703396
1522,162791.32882281256
1523,120230.7537765165
1524,118861.14243268906
1525,126800.76357678256
1526,126520.10923492639
1527,114967.85600159138
1528,125875.74212599455
1529,141163.4360132471
1530,163647.48507387
1531,134370.18249957013
1532,105866.47647733381
1533,137981.4680306154
1534,118728.01437636891
1535,146779.6402597447
1536,119760.79752970069
1537,101841.70426264088
1538,141694.73978679822
1539,179730.4809458305
1540,122048.06807431874
1541,138067.0212239604
1542,136236.2661891963
1543,177316.0874603801
1544,91492.82745089103
1545,105339.46259788123
1546,123531.63218391465
1547,132822.63955220277
1548,125319.36703028987
1549,112594.50336389634
1550,138482.33816051378
1551,121027.87123017346
1552,144929.7717039398
1553,134612.70056508307
1554,114510.83091143893
1555,164762.1164624054
1556,99521.02243727083
1557,120030.2370823873
1558,103729.03626299069
1559,115069.56063906779
1560,143154.6693112245
1561,143715.87784159757
1562,128023.35122809125
1563,123774.18590631393
1564,161312.993187368
1565,155790.18842518795
1566,200790.85973431508
1567,97544.23920327611
1568,212723.84430839843
1569,156545.81882167884
1570,136134.2856752696
1571,127173.92334753425
1572,141473.8690747036
1573,226687.6292509748
1574,135269.77260691696
1575,204424.35069671876
1576,223441.27864776333
1577,193859.44360708634
1578,147059.83341841496
1579,144720.6638724768
1580,191113.5408045023
1581,137101.8999029903
1582,127576.5613130007
1583,313129.0652479485
1584,234616.37702982727
1585,147979.94655734842
1586,93034.01987372653
1587,112476.08796084095
1588,141676.38516206795
1589,111103.03690330886
1590,134739.70089657162
1591,104401.51733551311
1592,132876.63426659643
1593,119536.8767561894
1594,125121.5606276454
1595,128230.51135648951
1596,198738.6987451217
1597,167988.26651108928
1598,182288.60179773998
1599,165599.80514936653
1600,176584.7209015798
1601,87163.19995080288
1602,114107.18245278405
1603,102968.97209780215
1604,261533.09988598758
1605,241568.78807274872
1606,163933.80540893518
1607,170306.09559201088
